nb_series;cruncher_v2;cruncher_v3;RJDemetra;rjd3x13
6;2.19399999999996;1.82600000000002;0.938000000000102;0.285000000000082
3;1.71599999999989;1.69399999999996;0.48700000000008;0.173999999999978
5;2;1.65599999999995;0.94399999999996;0.305000000000064
10;2.26600000000008;2.38800000000015;1.43599999999992;0.471000000000004
10;2.22900000000004;2.31799999999998;1.48000000000002;0.420000000000073
9;2.17200000000003;1.92800000000011;1.43700000000013;0.378999999999905
9;2.35300000000007;2.00699999999983;1.74799999999982;0.557999999999993
8;2.16699999999992;1.62100000000009;1.14799999999991;0.320999999999913
10;2.30600000000004;1.9380000000001;1.5139999999999;0.519999999999982
3;1.75699999999983;1.73800000000006;0.545000000000073;0.130999999999858
6;2.1400000000001;1.70999999999981;0.935000000000173;0.313999999999851
88;14.1499999999996;16.8440000000001;22.2620000000006;6.64699999999993
67;5.90999999999985;10.0490000000009;16.3710000000001;4.40099999999984
31;5.39900000000034;6.29999999999927;6.24299999999948;1.96000000000004
69;11.3530000000001;11.0799999999999;17.5429999999997;4.7510000000002
85;10.5280000000002;14.3909999999996;19.0050000000001;5.35199999999986
59;15.4550000000008;14.692;15.2399999999998;3.33300000000054
47;13.1080000000002;6.21800000000076;12.826;3.19900000000052
57;12.0410000000002;5.20100000000002;13.0079999999998;4.02099999999973
66;6.30099999999948;4.76699999999983;14.5960000000005;4.5619999999999
66;5.49200000000019;4.9369999999999;15.201;3.89200000000073
38;4.71000000000004;4.38599999999951;8.80099999999948;2.14300000000003
85;5.83599999999933;6.51899999999932;17.3789999999999;4.87099999999919
36;4.23700000000008;3.78899999999976;6.66300000000047;1.58100000000013
34;3.95899999999983;3.86200000000008;6.26400000000012;2.47599999999966
99;6.21200000000044;4.85900000000038;22.3789999999999;6.69300000000021
69;5.33899999999994;4.63799999999992;15.5;4.10599999999977
50;4.81700000000001;4.74900000000071;9.11400000000049;3.32899999999972
16;3.68299999999999;3.59299999999985;3.29299999999967;0.925000000000182
73;5.44399999999951;5.1269999999995;15.0070000000005;5.36200000000008
13;3.22299999999996;4.01499999999942;3.49600000000009;0.692000000000007
54;4.68100000000049;3.8070000000007;9.70299999999952;2.64900000000034
17;3.125;3.90900000000056;2.89999999999964;0.924000000000888
53;4.02799999999934;5.46300000000065;9.65400000000045;3.34300000000076
15;2.62400000000071;2.39099999999962;2.5630000000001;0.737999999999374
78;6.2489999999998;4.78399999999965;13.2430000000004;4.5600000000004
14;2.7549999999992;3.07300000000032;2.51099999999951;0.700000000000728
27;3.67000000000007;3.03400000000056;5.19499999999971;1.53500000000076
90;5.17500000000018;4.87800000000061;17.5010000000002;5.77300000000014
91;5.39699999999993;4.18399999999929;15.3109999999997;4.49799999999959
45;4.14699999999993;4.03299999999945;7.04799999999977;2.22699999999986
39;2.92399999999998;3.26700000000073;5.76199999999972;1.83100000000013
63;4.03099999999995;6.14300000000003;10.2600000000002;2.96299999999974
23;3.05300000000079;2.74600000000009;3.51699999999983;1.01299999999992
95;4.94200000000001;4.85099999999966;14.2289999999994;5.63800000000083
65;3.50799999999981;3.44799999999941;10.3999999999996;3.66400000000067
63;4.58600000000024;5.19200000000001;11.0609999999997;3.29100000000017
43;3.53799999999956;2.89900000000034;6.61599999999999;2.32499999999982
89;4.4369999999999;3.51800000000003;14.3139999999994;4.36000000000058
46;4.22299999999996;2.92200000000048;5.8700000000008;2.11200000000099
61;3.77900000000045;6.51999999999862;8.96299999999974;2.33499999999913
19;5.48500000000058;10.2009999999991;2.82499999999891;1.01900000000023
98;6.83399999999892;5.43599999999969;14.1409999999996;4.75
80;3.82899999999972;7.60099999999875;10.6179999999986;3.18000000000029
50;4.13400000000001;4.32400000000052;7.89400000000023;2.10800000000017
